NewID,Date,Check-In Completed,Check-In Attitude,Notes,Check-In Behavior,Notes,Check-In Plan,Notes,Check-In Feeling,Notes,Check-In Stress,Notes,Check-Out Completed,Check-Out Attitude,Notes,Check-Out Behavior,Notes,Check-Out Plan,Notes,Check-Out Feeling,Notes,Check-Out Stress,Notes
17236,11/1/24,11/1/2024 12:44:33PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,8/18/24,8/20/2024 12:39:41PZ,,,,,,,Happy,,3,,,,,,,,,,,,
72684,8/21/24,8/21/2024 12:11:23PZ,,,,,,,Calm,,0,,,,,,,,,,,,
72684,8/22/24,8/22/2024 11:58:15AZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,8/23/24,8/23/2024 12:26:28PZ,,,,,,,Sad,,7,,,,,,,,,,,,
72684,8/26/24,8/26/2024 6:08:02PZ,,,,,,,Calm,,0,,,,,,,,,,,,
72684,8/27/24,8/27/2024 12:05:44PZ,,,,,,,Calm,,0,,8/27/2024 5:26:21PZ,,,,,,,Happy,,1,
72684,8/28/24,8/28/2024 12:18:53PZ,,,,,,,Calm,,0,,,,,,,,,,,,
72684,8/29/24,8/29/2024 12:15:58PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,8/30/24,8/30/2024 12:17:50PZ,,,,,,,Angry,,7,,,,,,,,,,,,
72684,9/5/24,9/5/2024 11:59:23AZ,,,,,,,Calm,,7,,,,,,,,,,,,
72684,9/6/24,9/6/2024 12:22:21PZ,,,,,,,Angry,,10,,,,,,,,,,,,
72684,9/9/24,9/9/2024 12:13:51PZ,,,,,,,Calm,,1,,,,,,,,,,,,
72684,9/10/24,9/10/2024 12:02:37PZ,,,,,,,Calm,,1,,,,,,,,,,,,
72684,9/11/24,9/11/2024 12:15:41PZ,,,,,,,Calm,,3,,9/11/2024 5:07:16PZ,,,,,,,Happy,,0,
72684,9/12/24,9/12/2024 12:14:37PZ,,,,,,,Calm,,0,,,,,,,,,,,,
72684,9/13/24,9/13/2024 12:27:22PZ,,,,,,,Angry,,7,,,,,,,,,,,,
72684,9/16/24,9/16/2024 12:16:37PZ,,,,,,,Happy,,0,,9/16/2024 5:05:34PZ,,,,,,,Happy,,0,
72684,9/17/24,9/17/2024 12:15:22PZ,,,,,,,Happy,,0,,9/17/2024 5:11:38PZ,,,,,,,Happy,,0,
72684,9/18/24,9/18/2024 12:07:43PZ,,,,,,,Happy,,0,,9/18/2024 6:37:03PZ,,,,,,,Happy,,0,
72684,9/19/24,9/19/2024 12:17:22PZ,,,,,,,Happy,,10,,,,,,,,,,,,
72684,9/20/24,9/20/2024 12:13:50PZ,,,,,,,Worried,,10,,9/20/2024 6:35:51PZ,,,,,,,Worried,,10,
72684,9/23/24,9/23/2024 12:06:57PZ,,,,,,,Happy,,0,,9/23/2024 5:16:07PZ,,,,,,,Happy,,10,
72684,9/24/24,9/24/2024 12:04:49PZ,,,,,,,Happy,,0,,9/24/2024 5:07:54PZ,,,,,,,Happy,,0,
72684,9/25/24,9/25/2024 12:19:16PZ,,,,,,,Happy,,0,,9/25/2024 5:11:02PZ,,,,,,,Excited,,0,
72684,9/26/24,9/26/2024 12:15:46PZ,,,,,,,Happy,,0,,9/26/2024 5:01:14PZ,,,,,,,Excited,,10,
72684,9/27/24,9/27/2024 12:12:10PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/1/24,10/1/2024 12:10:09PZ,,,,,,,Happy,,0,,10/1/2024 5:05:24PZ,,,,,,,Happy,,0,
72684,10/3/24,10/3/2024 11:52:21AZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/4/24,10/4/2024 12:57:15PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/7/24,10/7/2024 12:06:55PZ,,,,,,,Happy,,10,,,,,,,,,,,,
72684,10/8/24,10/8/2024 12:27:23PZ,,,,,,,Happy,,10,,,,,,,,,,,,
72684,10/11/24,10/11/2024 12:29:39PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/21/24,10/21/2024 11:54:02AZ,,,,,,,Happy,,0,,10/21/2024 6:28:53PZ,,,,,,,Excited,,10,
72684,10/22/24,10/22/2024 11:57:38AZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/23/24,10/23/2024 12:14:05PZ,,,,,,,Happy,,10,,10/23/2024 6:11:14PZ,,,,,,,Happy,,0,
72684,10/24/24,10/24/2024 12:23:13PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/28/24,10/28/2024 12:18:51PZ,,,,,,,Happy,,0,,,,,,,,,,,,
72684,10/29/24,10/29/2024 12:12:51PZ,,,,,,,Happy,,10,,10/29/2024 6:24:44PZ,,,,,,,Excited,,2,
72684,10/30/24,10/30/2024 12:01:48PZ,,,,,,,Happy,,10,,10/30/2024 6:28:27PZ,,,,,,,Excited,,10,
72684,10/31/24,10/31/2024 12:20:09PZ,,,,,,,Excited,,10,,,,,,,,,,,,
72684,11/1/24,11/1/2024 12:17:54PZ,,,,,,,Happy,,3,,,,,,,,,,,,
55533,9/23/24,9/23/2024 12:14:15PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Completing my assignments,,Calm,,1,,,,,,,,,,,,
55533,9/25/24,9/25/2024 12:14:20PZ,Yes,,Yes,,Being accountable; Maintaining self-control; Offering to help; Completing my assignments,,Calm,,1,,,,,,,,,,,,
55533,9/27/24,9/27/2024 12:22:58PZ,Yes,,Yes,,Maintaining self-control; Being a good team member; Completing my assignments,,Calm,,0,,,,,,,,,,,,
55533,9/30/24,9/30/2024 12:20:27PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Completing my assignments,,Calm,,0,,,,,,,,,,,,
55533,10/10/24,10/10/2024 12:09:11PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
55533,10/11/24,10/11/2024 12:05:36PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Asking questions when I don't understand,,Calm,,1,,,,,,,,,,,,
55533,10/21/24,10/21/2024 12:10:41PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control,,Calm,,0,,,,,,,,,,,,
55533,10/24/24,10/24/2024 12:12:10PZ,Yes,,Yes,,Being respectful in words and actions; Maintaining self-control; Completing my assignments,,Calm,,1,,10/24/2024 12:13:44PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,1,
55533,10/29/24,10/29/2024 12:13:09PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Completing my assignments,,Calm,,0,,10/29/2024 12:13:58PZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,0,
55533,10/30/24,10/30/2024 12:05:13PZ,Yes,,Yes,,Being accountable; Maintaining self-control,,Worried,,1,,10/30/2024 12:06:13PZ,Yes,,Yes,,Met less than 50% but should try again tomorrow,,Worried,,1,
55533,10/31/24,10/31/2024 11:56:37AZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking questions when I don't understand; Completing my assignments,,Calm,,1,,10/31/2024 11:58:18AZ,Yes,,Yes,,Met more than 50% but should continue again tomorrow,,Calm,,1,
12043,8/27/24,8/27/2024 12:19:41PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,8/29/24,8/29/2024 12:16:29PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/11/24,9/11/2024 12:11:26PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/12/24,9/12/2024 12:09:24PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/17/24,9/17/2024 12:04:48PZ,,,,,,,Happy,,0,,9/17/2024 7:29:01PZ,,,,,,,Excited,,0,
12043,9/18/24,9/18/2024 12:07:13PZ,,,,,,,Happy,,0,,9/18/2024 7:19:02PZ,,,,,,,Happy,,0,
12043,9/19/24,9/19/2024 12:10:23PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/20/24,9/20/2024 12:08:22PZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/23/24,9/23/2024 11:55:38AZ,,,,,,,Happy,,0,,,,,,,,,,,,
12043,9/24/24,9/24/2024 12:24:42PZ,,,,,,,Worried,,4,,9/24/2024 6:26:46PZ,,,,,,,Sad,,5,
12043,9/26/24,9/26/2024 3:10:49PZ,,,,,,,Excited,,0,,,,,,,,,,,,
12043,9/27/24,9/27/2024 2:36:29PZ,,,,,,,Happy,,0,,9/27/2024 7:18:28PZ,,,,,,,Excited,,0,
12043,9/30/24,9/30/2024 2:59:25PZ,,,,,,,Excited,,0,,9/30/2024 7:20:32PZ,,,,,,,Calm,,0,
12043,10/1/24,10/1/2024 2:41:04PZ,,,,,,,Excited,,0,,,,,,,,,,,,
12043,10/2/24,10/2/2024 2:31:21PZ,,,,,,,Excited,,0,,10/2/2024 5:18:15PZ,,,,,,,Excited,,0,
12043,10/4/24,10/4/2024 4:12:04PZ,,,,,,,Excited,,0,,10/4/2024 7:22:32PZ,,,,,,,Excited,,0,
12043,10/7/24,10/7/2024 3:18:56PZ,,,,,,,Excited,,0,,10/7/2024 7:35:03PZ,,,,,,,Happy,,0,
12043,10/8/24,10/8/2024 3:52:40PZ,,,,,,,Excited,,0,,10/8/2024 7:30:54PZ,,,,,,,Excited,,0,
12043,10/11/24,10/11/2024 3:18:49PZ,,,,,,,Excited,,0,,,,,,,,,,,,
12043,10/25/24,10/25/2024 4:32:05PZ,,,,,,,Calm,,3,,10/25/2024 6:16:58PZ,,,,,,,Excited,,0,
12043,10/28/24,10/28/2024 4:43:39PZ,,,,,,,Excited,,0,,10/28/2024 7:21:34PZ,,,,,,,Excited,,0,
12043,10/29/24,10/29/2024 12:24:21PZ,,,,,,,Excited,,0,,10/29/2024 6:33:15PZ,,,,,,,Excited,,0,
12043,10/30/24,10/30/2024 6:16:51PZ,,,,,,,Excited,,0,,10/30/2024 6:22:07PZ,,,,,,,Excited,,0,
12043,10/31/24,10/31/2024 4:06:59PZ,,,,,,,Calm,,0,,10/31/2024 6:28:00PZ,,,,,,,Excited,,0,
49957,8/27/24,8/27/2024 12:19:41PZ,,,,,,,Worried,,5,,,,,,,,,,,,
49957,9/11/24,9/11/2024 12:04:37PZ,,,,,,,Happy,,0,,,,,,,,,,,,
49957,9/12/24,9/12/2024 11:46:58AZ,,,,,,,Happy,,0,,,,,,,,,,,,
49957,9/13/24,9/13/2024 12:00:32PZ,,,,,,,Calm,,0,,,,,,,,,,,,
49957,9/16/24,9/16/2024 12:03:22PZ,,,,,,,Calm,,0,,,,,,,,,,,,
49957,9/17/24,9/17/2024 11:58:14AZ,,,,,,,Calm,,0,,9/17/2024 7:29:01PZ,,,,,,,Excited,,0,
49957,9/18/24,9/18/2024 12:16:33PZ,,,,,,,Calm,,0,,9/18/2024 7:19:02PZ,,,,,,,Happy,,0,
49957,9/19/24,9/19/2024 12:04:28PZ,,,,,,,Sad,,4,,,,,,,,,,,,
49957,9/20/24,9/20/2024 11:56:49AZ,,,,,,,Excited,,0,,,,,,,,,,,,
49957,9/23/24,9/23/2024 12:17:30PZ,,,,,,,Calm,,0,,,,,,,,,,,,
49957,9/24/24,9/24/2024 11:47:38AZ,,,,,,,Calm,,0,,9/24/2024 6:26:46PZ,,,,,,,Happy,,0,
49957,9/25/24,9/25/2024 12:10:59PZ,,,,,,,Calm,,0,,,,,,,,,,,,
49957,9/26/24,9/26/2024 3:10:49PZ,,,,,,,Calm,,0,,,,,,,,,,,,
49957,9/27/24,9/27/2024 2:37:07PZ,,,,,,,Calm,,0,,9/27/2024 7:20:04PZ,,,,,,,Angry,,4,
49957,10/1/24,10/1/2024 2:43:24PZ,,,,,,,Calm,,1,,,,,,,,,,,,
49957,10/2/24,10/2/2024 2:33:23PZ,,,,,,,Calm,,0,,10/2/2024 5:19:08PZ,,,,,,,Calm,,0,
49957,10/7/24,10/7/2024 3:20:59PZ,,,,,,,Worried,,1,,10/7/2024 7:35:03PZ,,,,,,,Calm,,0,
49957,10/8/24,10/8/2024 3:52:40PZ,,,,,,,Excited,,0,,10/8/2024 7:30:54PZ,,,,,,,Excited,,0,
49957,10/11/24,10/11/2024 3:18:49PZ,,,,,,,Excited,,0,,,,,,,,,,,,
49957,10/21/24,10/21/2024 1:58:54PZ,,,,,,,Calm,,0,,10/21/2024 6:30:48PZ,,,,,,,Excited,,0,
49957,10/22/24,10/22/2024 6:19:20PZ,,,,,,,Calm,,0,,10/22/2024 6:20:47PZ,,,,,,,Happy,,0,
49957,10/23/24,10/23/2024 3:18:58PZ,,,,,,,Calm,,0,,10/23/2024 7:17:27PZ,,,,,,,Calm,,0,
49957,10/24/24,10/24/2024 3:40:42PZ,,,,,,,Happy,,0,,10/24/2024 7:16:58PZ,,,,,,,Happy,,0,
49957,10/25/24,10/25/2024 2:08:30PZ,,,,,,,Happy,,0,,10/25/2024 7:19:14PZ,,,,,,,Happy,,0,
49957,10/28/24,10/28/2024 3:19:15PZ,,,,,,,Calm,,0,,10/28/2024 7:23:29PZ,,,,,,,Calm,,0,
49957,10/29/24,10/29/2024 11:56:09AZ,,,,,,,Happy,,0,,10/29/2024 7:18:26PZ,,,,,,,Happy,,0,
49957,10/30/24,10/30/2024 12:20:51PZ,,,,,,,Happy,,0,,10/30/2024 7:19:22PZ,,,,,,,Happy,,0,
49957,10/31/24,10/31/2024 1:35:13PZ,,,,,,,Happy,,0,,10/31/2024 7:25:42PZ,,,,,,,Happy,,0,
49957,11/1/24,11/1/2024 12:03:38PZ,,,,,,,Happy,,0,,,,,,,,,,,,
26605,8/20/24,8/20/2024 12:50:04PZ,,,,,,,Happy,,0,,,,,,,,,,,,
26605,8/29/24,8/29/2024 12:44:44PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,9/6/24,9/6/2024 12:34:16PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,9/10/24,9/10/2024 12:26:05PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/10/2024 12:29:05PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/11/24,9/11/2024 12:27:37PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,9/12/24,9/12/2024 12:03:46PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/12/2024 6:31:57PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/13/24,9/13/2024 1:07:25PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,9/17/24,9/17/2024 12:15:57PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/17/2024 6:14:47PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/18/24,9/18/2024 12:14:30PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/18/2024 6:21:27PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/19/24,9/19/2024 12:20:54PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/19/2024 6:30:50PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/20/24,9/20/2024 12:27:45PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/20/2024 6:25:45PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/23/24,9/23/2024 12:12:53PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,9/24/24,9/24/2024 12:32:29PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/24/2024 6:27:47PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/25/24,9/25/2024 12:32:03PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/25/2024 6:22:41PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/26/24,9/26/2024 12:18:44PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/26/2024 6:25:17PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/27/24,9/27/2024 12:19:01PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/27/2024 5:03:00PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,9/30/24,9/30/2024 12:12:15PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,9/30/2024 6:23:01PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/1/24,10/1/2024 12:20:21PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/1/2024 6:22:34PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/2/24,10/2/2024 12:28:06PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/2/2024 3:36:12PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/3/24,10/3/2024 12:14:44PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/3/2024 6:28:23PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/4/24,10/4/2024 12:21:12PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/4/2024 5:43:07PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/7/24,10/7/2024 12:15:28PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/7/2024 6:23:08PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/8/24,10/8/2024 12:25:41PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,10/10/24,10/10/2024 12:13:57PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/10/2024 6:13:01PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/11/24,10/11/2024 6:03:10PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,10/22/24,10/22/2024 12:16:56PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/22/2024 6:28:40PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/23/24,10/23/2024 12:34:21PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/23/2024 6:31:13PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/25/24,10/25/2024 12:38:26PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/25/2024 6:21:09PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/28/24,10/28/2024 12:30:48PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/28/2024 6:23:45PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/29/24,10/29/2024 12:11:17PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,10/29/2024 6:24:35PZ,Yes,,Yes,,Met all behaviors,,Calm,,0,
26605,10/30/24,10/30/2024 6:32:31PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
26605,10/31/24,10/31/2024 12:17:19PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,0,,,,,,,,,,,,
98202,8/29/24,8/29/2024 12:19:25PZ,Skipped,,Yes,,Being accountable; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Calm,,3,,,,,,,,,,,,
98202,8/30/24,8/30/2024 12:12:23PZ,Yes,,Yes,,Being accountable; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Happy,,0,,,,,,,,,,,,
98202,9/3/24,9/3/2024 12:14:01PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,,,,,,,,,,,
98202,9/4/24,9/4/2024 12:17:20PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,,,,,,,,,,,
98202,9/5/24,9/5/2024 12:12:15PZ,Yes,,Yes,,Being accountable; Being respectful in words and actions; Maintaining self-control; Asking for help when needed; Being resilient; Offering to help; Being a good team member; Asking questions when I don't understand; Completing my assignments,,Excited,,0,,,,,,,,,,,,
